,LearningRate,WindowSize,ValidationAccuracy,Bias,Variance,Time
0,0.1,1,0.9166666666666666,7.916666666666667,0.0,9.657625198364258
1,0.1,2,0.9166666666666666,7.916666666666667,0.0,6.250997304916382
2,0.1,4,0.9166666666666666,7.916666666666667,0.0,5.519999742507935
3,0.1,100,0.9166666666666666,7.916666666666667,0.015,4.465000867843628
4,0.1,5,0.9166666666666666,7.916666666666667,0.0,5.241117000579834
5,0.1,10,0.9166666666666666,7.916666666666667,0.0,5.248176097869873
6,0.1,50,0.9166666666666666,7.916666666666667,0.013333333333333334,5.918999195098877
7,0.1,20,0.9166666666666666,7.916666666666667,0.0,4.719999313354492
8,0.1,25,0.9166666666666666,7.916666666666667,0.0,4.839004993438721
9,0.7125,1,0.9166666666666666,7.916666666666667,0.0,9.9199960231781
10,0.7125,2,0.9166666666666666,7.916666666666667,0.0,6.249899864196777
11,0.7125,4,0.9166666666666666,7.916666666666667,0.0,5.510164022445679
12,0.7125,100,0.9166666666666666,7.916666666666667,0.0016666666666666668,4.300026178359985
13,0.7125,5,0.9166666666666666,7.916666666666667,0.0,5.292246341705322
14,0.7125,10,0.9166666666666666,7.916666666666667,0.0,5.170697450637817
15,0.7125,50,0.9166666666666666,7.916666666666667,0.021666666666666667,6.001996755599976
16,0.7125,20,0.9166666666666666,7.916666666666667,0.0,4.825000286102295
17,0.7125,25,0.9166666666666666,7.916666666666667,0.0,4.919000148773193
18,1.3250000000000002,1,0.9166666666666666,7.916666666666667,0.0,9.835999727249146
19,1.3250000000000002,2,0.9166666666666666,7.916666666666667,0.0,6.273025035858154
20,1.3250000000000002,4,0.9166666666666666,7.916666666666667,0.0,5.523000478744507
21,1.3250000000000002,100,0.9166666666666666,7.916666666666667,0.0016666666666666668,4.430999517440796
22,1.3250000000000002,5,0.9166666666666666,7.916666666666667,0.0,5.483027458190918
23,1.3250000000000002,10,0.9166666666666666,7.916666666666667,0.0,5.355999946594238
24,1.3250000000000002,50,0.9166666666666666,7.916666666666667,0.02,6.507002115249634
25,1.3250000000000002,20,0.9166666666666666,7.916666666666667,0.0,5.3779988288879395
26,1.3250000000000002,25,0.9166666666666666,7.916666666666667,0.0016666666666666668,5.114001750946045
27,1.9375000000000002,1,0.9166666666666666,7.916666666666667,0.0,10.107997417449951
28,1.9375000000000002,2,0.9166666666666666,7.916666666666667,0.0,6.498003244400024
29,1.9375000000000002,4,0.9166666666666666,7.916666666666667,0.0,5.821997404098511
30,1.9375000000000002,100,0.9166666666666666,7.916666666666667,0.0016666666666666668,4.480001211166382
31,1.9375000000000002,5,0.9166666666666666,7.916666666666667,0.0,5.34699821472168
32,1.9375000000000002,10,0.9166666666666666,7.916666666666667,0.0,5.428000211715698
33,1.9375000000000002,50,0.9166666666666666,7.916666666666667,0.016666666666666666,6.061002969741821
34,1.9375000000000002,20,0.9166666666666666,7.916666666666667,0.0,4.981997013092041
35,1.9375000000000002,25,0.9166666666666666,7.916666666666667,0.0016666666666666668,5.069002389907837
